Time,PM10,PM25,PM100,Temp,Gas,Relative Humidity,Pressure,Altitude
1677279846.1085143,0,1,1,15.53703125,50165,39.98464394770283,995.3854881265747,149.8073541273188
1677279847.3069992,0,1,1,15.5098828125,50193,39.958546060555136,995.3844262398562,149.8163233222985
1677279848.5053518,0,1,1,15.481171875,50051,39.926447909136655,995.3823664537232,149.83372126746636
1677279849.7038515,0,1,1,15.4485546875,50051,39.929089315785795,995.3803432250738,149.85081045890803
1677279850.9023042,0,0,0,15.406171875,50022,40.006874572592196,995.3716747848748,149.92402871741888
1677279852.096186,0,0,0,15.3503125,50308,40.159534932637484,995.3601001011873,150.02179545984086
1677279853.2947445,0,0,0,15.2762890625,50684,40.24601339139517,995.362836580791,149.9986814235932
1677279854.492784,0,0,0,15.2102734375,50539,40.28639679506032,995.3641276427317,149.9877763163282
1677279855.6907012,0,0,0,15.148359375,50568,40.38586048439695,995.3572792928071,150.0456218440874
1677279856.888748,0,0,0,15.0891796875,50830,40.491517045043246,995.3517389691912,150.0924191838792
1677279858.0871196,0,0,0,15.0216015625,50713,40.572900278808625,995.3536637298436,150.07616132296948
1677279859.2850409,0,0,0,14.9534375,50889,40.69539734891834,995.3596135482304,150.02590519901136
1677279860.4834843,0,0,0,14.883125,51125,40.782470654422106,995.3601717961682,150.02118987806114
1677279861.6814973,0,0,0,14.814765625,51214,40.86389210814325,995.3640602339182,149.98834569255487
1677279862.8801143,0,0,0,14.7528515625,50918,40.95187409623622,995.3672079650606,149.96175805598685
1677279864.0787227,0,0,0,14.6930859375,50977,41.07544610812741,995.3740258806461,149.9041700604585
1677279865.2771962,0,0,0,14.6364453125,50771,41.270160068494896,995.3760944892821,149.88669747769836
1677279866.4757073,0,0,0,14.58859375,50918,41.47778079199931,995.3780920565603,149.86982497642032
1677279867.6738646,0,0,0,14.5434765625,50742,41.68592662649459,995.3763607474356,149.88444852005506
1677279868.8723147,0,0,0,14.50265625,50801,41.85924719536779,995.3752675982463,149.89368184125036
1677279870.0706143,0,0,0,14.46203125,50948,42.03868436446106,995.3795494927194,149.8575147232541
1677279871.268496,0,0,0,14.4284375,50948,42.22495343678586,995.3757086958486,149.8899560946085
1677279872.4672084,0,0,1,14.3993359375,50948,42.37032562050093,995.379575752467,149.85729292009958
1677279873.6652875,0,0,1,14.3766796875,50771,42.522421021882124,995.3827303146373,149.83064792091926
1677279874.8638532,0,0,1,14.3559765625,50742,42.668906039854015,995.3909177995914,149.7614926747371
1677279876.0623744,0,0,1,14.3364453125,50918,42.85135502907049,995.3876593580011,149.7890149089576
1677279877.260277,0,0,1,14.3180859375,50568,43.02220369059896,995.3864115502678,149.79955446251375
1677279878.4583492,0,0,1,14.2981640625,50597,43.25870166348254,995.3976161865598,149.70491537439756
