Time,PM10,PM25,PM100,Temp,Gas,Relative Humidity,Pressure,Altitude
1676678881.47988,0,0,0,23.97921875,35314,16.83732274081953,1006.5084879731643,56.27949254512367
1676678882.678691,0,0,0,23.9817578125,35370,16.8474545665014,1006.5145584418667,56.22867794297258
1676678883.877282,0,0,0,23.9825390625,35370,16.84249303105097,1006.5193166910052,56.18884782513361
1676678885.0758023,0,0,0,23.983515625,35427,16.842542795725297,1006.5175786441791,56.20339656434306
1676678886.2743602,0,0,0,23.9841015625,35484,16.832570552441403,1006.5202933518452,56.18067245947238
1676678887.472928,0,0,0,23.9841015625,35541,16.827569828713536,1006.5202933518452,56.18067245947238
1676678888.6715548,0,0,0,23.985078125,35599,16.81761873540997,1006.5236792221897,56.15233029764774
1676678889.8701582,0,0,0,23.9848828125,35627,16.81260871606809,1006.525051617899,56.140842383796915
1676678891.0690677,0,0,0,23.9841015625,35627,16.807569116718177,1006.5220013248544,56.16637549143896
1676678892.2676518,0,0,0,23.9848828125,35599,16.80760885491343,1006.5233436426502,56.155139335495484
1676678893.4662173,0,0,0,23.985078125,35627,16.79761971678086,1006.5185552954425,56.195221267412236
1676678894.664815,0,0,0,23.985078125,35656,16.79761971678086,1006.5168473200611,56.20951829493818
1676678895.8635247,0,0,0,23.9848828125,35772,16.80760885491343,1006.5130957932693,56.24092144054343
1676678897.0615342,0,0,0,23.985078125,35743,16.80761878951258,1006.5151393447804,56.22381534126471
1676678898.2595396,0,0,0,23.985859375,35570,16.802658872005473,1006.5216055851675,56.16968811677493
1676678899.4580421,0,0,0,23.985859375,35627,16.817658495194472,1006.5233135628889,56.15539112438934
1676678900.656067,0,0,0,23.9860546875,35685,16.81266833985506,1006.525357120432,56.13828511522545
1676678901.8547428,0,0,0,23.9864453125,35801,16.817688315244386,1006.5226123212311,56.16126101511248
1676678903.0533955,0,0,0,23.986640625,35599,16.822698576873293,1006.5212399202319,56.17274899578904
1676678904.2520752,0,0,0,23.9860546875,36035,16.81766843519096,1006.5270650988892,56.12398815982583
1676678905.450875,0,0,0,23.9844921875,35888,16.81258884163356,1006.5192565356228,56.18935136989726
1676678906.6495423,0,0,0,23.98390625,35947,16.812559030132828,1006.5165418283742,56.21207549022674
1676678907.8478763,0,0,0,23.9844921875,36064,16.79758992893407,1006.5141326142917,56.23224244692844
1676678909.0462265,0,0,0,23.9848828125,36035,16.802609212050225,1006.5113878187246,56.25521852386085
1676678910.2448347,0,1,1,23.985859375,36094,16.797659434191665,1006.5096497439347,56.26976758994452
1676678911.4434605,0,1,1,23.9860546875,35947,16.797669363594675,1006.5168172296544,56.20977017425694
1676678912.64204,0,1,1,23.987421875,36094,16.797738869979263,1006.5140423255132,56.23299823352743
1676678913.840194,0,1,1,23.98859375,36183,16.797798447665198,1006.5109318272494,56.259035532614135
1676678915.0384495,0,1,1,23.99015625,36153,16.78787954841705,1006.5136164230404,56.23656336591001
1676678916.2364314,0,1,1,23.992109375,36212,16.777981277705404,1006.5238041473577,56.151284585919726
1676678917.4344616,0,1,1,23.99171875,36302,16.767964805514325,1006.521425000029,56.17119974440602
1676678918.632999,0,1,1,23.9907421875,36332,16.762917259249583,1006.512915156977,56.242433506720275
1676678919.830941,0,1,1,23.991328125,36242,16.72796721794543,1006.517337863196,56.20541208110838
1676678921.0289524,0,1,1,23.991328125,36242,16.717974960997022,1006.517337863196,56.20541208110838
1676678922.2276251,0,1,1,23.9911328125,36482,16.70297833313459,1006.520418270652,56.179626798146664
1676678923.4257922,0,1,1,23.989765625,36452,16.67793573441854,1006.5214852124341,56.17069572319523
1676678924.6244304,0,1,1,23.98859375,36332,16.657901776711267,1006.517763765062,56.20184696447498
1676678925.8229983,0,1,1,23.985859375,36452,16.65776380165685,1006.5164816526071,56.21257920674996
1676678927.0214934,0,1,1,23.9841015625,36482,16.66266840728807,1006.5168774061282,56.209266451955735
1676678928.220181,0,1,1,23.9829296875,36542,16.652622907961494,1006.5165719097484,56.21182368645975
1676678929.4184062,0,1,1,23.9841015625,36512,16.64269650978547,1006.5151694334205,56.223563476395825
1676678930.6164074,0,1,1,23.9848828125,36603,16.64273589831629,1006.5130957932693,56.24092144054343
1676678931.815096,0,1,1,23.985078125,36482,16.637753303604075,1006.5151393447804,56.22381534126471
1676678933.013788,0,1,1,23.98546875,36633,16.647758105409437,1006.5106865701745,56.26108852859329
1676678934.211935,0,1,1,23.98703125,36633,16.64284421842266,1006.5065392538563,56.295804912522115
1676678935.4105077,0,0,0,23.9880078125,36664,16.637900973992814,1006.5048011569356,56.3103542206067
1676678936.6087465,0,0,0,23.9911328125,36756,16.65303672100304,1006.5118783143829,56.2511126894091
1676678937.806748,0,0,0,23.9926953125,36573,16.64812256471358,1006.5145629053915,56.22864057984989
1676678939.0050087,0,1,1,23.99484375,36542,16.648230922750187,1006.5148382196958,56.22633598826361
1676678940.2030895,0,1,1,23.996796875,36603,16.653322469614103,1006.507945918977,56.28402997748431
1676678941.4016786,0,1,1,23.9985546875,36512,16.658404433231954,1006.5058420238926,56.30164130126529
1676678942.6005092,0,0,0,23.9985546875,36848,16.65341115363224,1006.5092580445252,56.2730464278368
1676678943.7986531,0,0,0,23.9985546875,36694,16.658404433231954,1006.5024260036624,56.33023624990596
1676678944.9968817,0,0,0,23.99953125,36725,16.673434904358494,1006.5023958322676,56.33048881008636
1676678946.1950247,0,0,0,23.99953125,36786,16.673434904358494,1006.4989798072935,56.35908387771208
1676678947.3935988,0,0,0,24.0005078125,36848,16.668490266489272,1006.5023656565327,56.33074140659815
1676678948.5917785,0,0,0,24.001875,36878,16.678547478426704,1006.5047146295792,56.31107852664279
1676678949.7898555,0,0,0,24.0024609375,36817,16.668588887679462,1006.5057213328577,56.30265158490834
1676678950.9885843,0,0,0,24.001875,36664,16.678547478426704,1006.5098386867434,56.26818598762018
1676678952.1871939,0,0,0,24.001484375,36817,16.683522154338867,1006.5057515121263,56.302398959496806
1676678953.3852327,0,0,0,24.0020703125,36878,16.688546401661373,1006.5084662363806,56.27967449956087
1676678954.5836308,0,0,0,24.00109375,36971,16.703482219084083,1006.5102044269131,56.26512445076775
1676678955.781806,0,0,0,23.99953125,37033,16.67842907036192,1006.5109358964626,56.25900147007656
1676678956.9804604,0,0,0,24.0001171875,36971,16.688447674878955,1006.506818564429,56.2934668540224
1676678958.1791158,0,0,0,23.999921875,36971,16.698427672935882,1006.5116070374914,56.25338349015578
1676678959.377672,0,0,0,23.999921875,36909,16.68843780231075,1006.5116070374914,56.25338349015578
1676678960.5762677,0,0,0,23.9993359375,36940,16.698398039453444,1006.5088923134971,56.27610789049583
1676678961.7742379,0,0,0,23.999921875,37127,16.68843780231075,1006.5081910093728,56.281978372216784
1676678962.9724586,0,0,0,24.001875,37033,16.688536528893103,1006.5064226485334,56.29678099483303
1676678964.1718123,0,0,0,24.0020703125,37033,16.678557345895413,1006.5084662363806,56.27967449956087
